294, -732, -713.45, 15046.90
295, -731, -712.48, 15159.47
296, -730, -711.50, 15103.18
297, -729, -710.53, 15215.75
298, -728, -709.55, 15196.99
299, -727, -708.58, 15159.47
300, -726, -707.60, 15121.95
301, -725, -706.63, 15178.23
302, -724, -705.65, 15121.95
303, -723, -704.68, 15103.18
304, -722, -703.70, 15084.42
305, -721, -702.73, 15140.71
306, -720, -701.75, 15140.71
307, -719, -700.78, 15103.18
308, -718, -699.81, 15196.99
309, -717, -698.83, 15159.47
310, -716, -697.86, 15178.23
311, -715, -696.88, 15121.95
312, -714, -695.91, 15159.47
313, -713, -694.93, 15159.47
314, -712, -693.96, 15140.71
315, -711, -692.98, 15140.71
316, -710, -692.01, 15084.42
317, -709, -691.03, 15215.75
318, -708, -690.06, 15121.95
319, -707, -689.08, 15046.90
320, -706, -688.11, 15159.47
321, -705, -687.13, 15140.71
322, -704, -686.16, 15159.47
323, -703, -685.19, 15084.42
324, -702, -684.21, 15084.42
325, -701, -683.24, 15121.95
326, -700, -682.26, 15140.71
327, -699, -681.29, 15159.47
328, -698, -680.31, 15121.95
329, -697, -679.34, 15159.47
330, -696, -678.36, 15196.99
331, -695, -677.39, 15140.71
332, -694, -676.41, 15215.75
333, -693, -675.44, 15196.99
334, -692, -674.46, 15196.99
335, -691, -673.49, 15196.99
336, -690, -672.51, 15140.71
337, -689, -671.54, 15140.71
338, -688, -670.57, 15084.42
339, -687, -669.59, 15215.75
340, -686, -668.62, 15103.18
341, -685, -667.64, 15103.18
342, -684, -666.67, 15121.95
343, -683, -665.69, 15159.47
344, -682, -664.72, 15140.71
345, -681, -663.74, 15215.75
346, -680, -662.77, 15121.95
347, -679, -661.79, 15140.71
348, -678, -660.82, 15121.95
349, -677, -659.84, 15178.23
350, -676, -658.87, 15140.71
351, -675, -657.89, 15046.90
352, -674, -656.92, 15103.18
353, -673, -655.95, 15178.23
354, -672, -654.97, 15065.66
355, -671, -654.00, 15159.47
356, -670, -653.02, 15234.52
357, -669, -652.05, 15084.42
358, -668, -651.07, 15215.75
359, -667, -650.10, 15140.71
360, -666, -649.12, 15196.99
361, -665, -648.15, 15084.42
362, -664, -647.17, 15196.99
363, -663, -646.20, 15121.95
364, -662, -645.22, 15140.71
365, -661, -644.25, 15140.71
366, -660, -643.27, 15159.47
367, -659, -642.30, 15103.18
368, -658, -641.33, 15103.18
369, -657, -640.35, 15159.47
370, -656, -639.38, 15084.42
371, -655, -638.40, 15196.99
372, -654, -637.43, 15196.99
373, -653, -636.45, 15140.71
374, -652, -635.48, 15215.75
375, -651, -634.50, 15140.71
376, -650, -633.53, 15103.18
377, -649, -632.55, 15121.95
378, -648, -631.58, 15121.95
379, -647, -630.60, 15215.75
380, -646, -629.63, 15159.47
381, -645, -628.65, 15140.71
382, -644, -627.68, 15121.95
383, -643, -626.71, 15215.75
384, -642, -625.73, 15140.71
385, -641, -624.76, 15178.23
386, -640, -623.78, 15159.47
387, -639, -622.81, 15159.47
388, -638, -621.83, 15121.95
389, -637, -620.86, 15196.99
390, -636, -619.88, 15103.18
391, -635, -618.91, 15159.47
392, -634, -617.93, 15103.18
393, -633, -616.96, 15065.66
394, -632, -615.98, 15140.71
395, -631, -615.01, 15140.71
396, -630, -614.04, 15178.23
397, -629, -613.06, 15121.95
398, -628, -612.09, 15121.95
399, -627, -611.11, 15140.71
400, -626, -610.14, 15140.71
401, -625, -609.16, 15103.18
402, -624, -608.19, 15065.66
403, -623, -607.21, 15103.18
404, -622, -606.24, 15121.95
405, -621, -605.26, 15065.66
406, -620, -604.29, 15196.99
407, -619, -603.31, 15121.95
408, -618, -602.34, 15103.18
409, -617, -601.36, 15065.66
410, -616, -600.39, 15121.95
411, -615, -599.42, 15121.95
412, -614, -598.44, 15121.95
413, -613, -597.47, 15159.47
414, -612, -596.49, 15103.18
415, -611, -595.52, 15215.75
416, -610, -594.54, 15159.47
417, -609, -593.57, 15140.71
418, -608, -592.59, 15140.71
419, -607, -591.62, 15121.95
420, -606, -590.64, 15084.42
421, -605, -589.67, 15159.47
422, -604, -588.69, 15159.47
423, -603, -587.72, 15159.47
424, -602, -586.74, 15084.42
425, -601, -585.77, 15103.18
426, -600, -584.80, 15121.95
427, -599, -583.82, 15103.18
428, -598, -582.85, 15140.71
429, -597, -581.87, 15103.18
430, -596, -580.90, 15046.90
431, -595, -579.92, 15140.71
432, -594, -578.95, 15159.47
433, -593, -577.97, 15121.95
434, -592, -577.00, 15121.95
435, -591, -576.02, 15084.42
436, -590, -575.05, 15103.18
437, -589, -574.07, 15103.18
438, -588, -573.10, 15121.95
439, -587, -572.12, 15140.71
440, -586, -571.15, 15065.66
441, -585, -570.18, 15065.66
442, -584, -569.20, 15121.95
443, -583, -568.23, 15084.42
444, -582, -567.25, 15159.47
445, -581, -566.28, 15196.99
446, -580, -565.30, 15140.71
447, -579, -564.33, 15121.95
448, -578, -563.35, 15121.95
449, -577, -562.38, 15121.95
450, -576, -561.40, 15084.42
451, -575, -560.43, 15178.23
452, -574, -559.45, 15103.18
453, -573, -558.48, 15215.75
454, -572, -557.50, 15178.23
455, -571, -556.53, 15103.18
456, -570, -555.56, 15215.75
457, -569, -554.58, 15196.99
458, -568, -553.61, 15178.23
459, -567, -552.63, 15140.71
460, -566, -551.66, 15103.18
461, -565, -550.68, 15121.95
462, -564, -549.71, 15140.71
463, -563, -548.73, 15084.42
464, -562, -547.76, 15103.18
465, -561, -546.78, 15159.47
466, -560, -545.81, 15046.90
467, -559, -544.83, 15084.42
468, -558, -543.86, 15215.75
469, -557, -542.89, 15103.18
470, -556, -541.91, 15234.52
471, -555, -540.94, 15159.47
472, -554, -539.96, 15084.42
473, -553, -538.99, 15084.42
474, -552, -538.01, 15046.90
475, -551, -537.04, 15140.71
476, -550, -536.06, 15196.99
477, -549, -535.09, 15196.99
478, -548, -534.11, 15084.42
479, -547, -533.14, 15140.71
480, -546, -532.16, 15121.95
481, -545, -531.19, 15178.23
482, -544, -530.21, 15121.95
483, -543, -529.24, 15140.71
484, -542, -528.27, 15121.95
485, -541, -527.29, 15215.75
486, -540, -526.32, 15215.75
487, -539, -525.34, 15196.99
488, -538, -524.37, 15103.18
489, -537, -523.39, 15065.66
490, -536, -522.42, 15140.71
491, -535, -521.44, 15084.42
492, -534, -520.47, 15215.75
493, -533, -519.49, 15121.95
494, -532, -518.52, 15196.99
495, -531, -517.54, 15140.71
496, -530, -516.57, 15196.99
497, -529, -515.59, 15121.95
498, -528, -514.62, 15121.95
499, -527, -513.65, 15159.47
500, -526, -512.67, 15140.71
501, -525, -511.70, 15084.42
502, -524, -510.72, 15140.71
503, -523, -509.75, 15178.23
504, -522, -508.77, 15159.47
505, -521, -507.80, 15159.47
506, -520, -506.82, 15196.99
507, -519, -505.85, 15196.99
508, -518, -504.87, 15140.71
509, -517, -503.90, 15140.71
510, -516, -502.92, 15178.23
511, -515, -501.95, 15121.95
512, -514, -500.97, 15178.23
513, -513, -500.00, 15140.71
514, -512, -499.03, 15178.23
515, -511, -498.05, 15159.47
516, -510, -497.08, 15103.18
517, -509, -496.10, 15009.37
518, -508, -495.13, 15234.52
519, -507, -494.15, 15196.99
520, -506, -493.18, 15215.75
521, -505, -492.20, 15140.71
522, -504, -491.23, 15196.99
523, -503, -490.25, 15140.71
524, -502, -489.28, 15159.47
525, -501, -488.30, 15103.18
526, -500, -487.33, 15140.71
527, -499, -486.35, 15121.95
528, -498, -485.38, 15103.18
529, -497, -484.41, 15159.47
530, -496, -483.43, 15234.52
531, -495, -482.46, 15234.52
532, -494, -481.48, 15178.23
533, -493, -480.51, 15121.95
534, -492, -479.53, 15140.71
535, -491, -478.56, 15159.47
536, -490, -477.58, 15084.42
537, -489, -476.61, 15159.47
538, -488, -475.63, 15159.47
539, -487, -474.66, 15140.71
540, -486, -473.68, 15140.71
541, -485, -472.71, 15159.47
542, -484, -471.73, 15121.95
543, -483, -470.76, 15215.75
544, -482, -469.79, 15215.75
545, -481, -468.81, 15159.47
546, -480, -467.84, 15196.99
547, -479, -466.86, 15196.99
548, -478, -465.89, 15159.47
549, -477, -464.91, 15121.95
550, -476, -463.94, 15140.71
551, -475, -462.96, 15103.18
552, -474, -461.99, 15159.47
553, -473, -461.01, 15140.71
554, -472, -460.04, 15103.18
555, -471, -459.06, 15103.18
556, -470, -458.09, 15065.66
557, -469, -457.12, 15065.66
558, -468, -456.14, 15121.95
559, -467, -455.17, 15140.71
560, -466, -454.19, 15103.18
561, -465, -453.22, 15159.47
562, -464, -452.24, 15084.42
563, -463, -451.27, 15140.71
564, -462, -450.29, 15121.95
565, -461, -449.32, 15159.47
566, -460, -448.34, 15121.95
567, -459, -447.37, 15140.71
568, -458, -446.39, 15103.18
569, -457, -445.42, 15178.23
570, -456, -444.44, 15140.71
571, -455, -443.47, 15121.95
572, -454, -442.50, 15159.47
573, -453, -441.52, 15178.23
574, -452, -440.55, 15159.47
575, -451, -439.57, 15084.42
576, -450, -438.60, 15140.71
577, -449, -437.62, 15159.47
578, -448, -436.65, 15140.71
579, -447, -435.67, 15121.95
580, -446, -434.70, 15103.18
581, -445, -433.72, 15140.71
582, -444, -432.75, 15159.47
583, -443, -431.77, 15159.47
584, -442, -430.80, 15103.18
585, -441, -429.82, 15140.71
586, -440, -428.85, 15178.23
587, -439, -427.88, 15121.95
588, -438, -426.90, 15196.99
589, -437, -425.93, 15084.42
590, -436, -424.95, 15159.47
591, -435, -423.98, 15084.42
592, -434, -423.00, 15103.18
593, -433, -422.03, 15046.90
594, -432, -421.05, 15178.23
595, -431, -420.08, 15140.71
596, -430, -419.10, 15103.18
597, -429, -418.13, 15140.71
598, -428, -417.15, 15159.47
599, -427, -416.18, 15121.95
600, -426, -415.20, 15178.23
601, -425, -414.23, 15121.95
602, -424, -413.26, 15065.66
603, -423, -412.28, 15103.18
604, -422, -411.31, 15084.42
605, -421, -410.33, 15121.95
606, -420, -409.36, 15196.99
607, -419, -408.38, 15046.90
608, -418, -407.41, 15178.23
